case_id,status,status_detail,scenario,solver_mode,root_index,is_selected,v1_hat,v2_hat,in_support,F1_v1_hat,F2_v2_hat,m_star,v1_star,v2_star,F1_v1_star,F2_v2_star,GT_rhs,GT_condition,loader_error_code,loader_error_detail,min1,max1,min2,max2,a1,a2,c1,c2,p
m1=7_m2=3_p=0.9_c1=20.2_c2=2.1,solver_no_valid_solution,bluffing_no_root_found,bluffing,research,,,,,,,,,21.88888889,16,0.9925925926,0.8666666667,0.07692307692,false,,,7,22,3,18,0.5,0.5,20.2,2.1,0.9
m1=7_m2=3_p=0.9_c1=20.2_c2=2.2,solver_no_valid_solution,bluffing_no_root_found,bluffing,research,,,,,,,,,21.88888889,17,0.9925925926,0.9333333333,0.03571428571,false,,,7,22,3,18,0.5,0.5,20.2,2.2,0.9
m1=7_m2=4_p=0.3_c1=6.7_c2=13.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.99855403,4.405437095,true,0.7332369352,0.02702913964,19.86031746,20.66666667,18.42857143,0.9111111111,0.9619047619,0.0198019802,false,,,7,22,4,19,0.5,0.5,6.7,13.4,0.3
m1=7_m2=4_p=0.3_c1=6.7_c2=13.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.97180751,4.406024153,true,0.7314538338,0.02706827688,20.06190476,20.66666667,18.57142857,0.9111111111,0.9714285714,0.01470588235,false,,,7,22,4,19,0.5,0.5,6.7,13.5,0.3
m1=7_m2=4_p=0.3_c1=6.7_c2=13.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.94506853,4.406612748,true,0.7296712355,0.02710751652,20.26349206,20.66666667,18.71428571,0.9111111111,0.980952381,0.009708737864,false,,,7,22,4,19,0.5,0.5,6.7,13.6,0.3
m1=7_m2=4_p=0.3_c1=6.7_c2=13.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.91833713,4.407202884,true,0.7278891418,0.02714685894,20.46507937,20.66666667,18.85714286,0.9111111111,0.9904761905,0.004807692308,false,,,7,22,4,19,0.5,0.5,6.7,13.7,0.3
m1=7_m2=4_p=0.3_c1=6.8_c2=13.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.98753815,4.384861338,true,0.7991692103,0.0256574225,20.18095238,21,18.42857143,0.9333333333,0.9619047619,0.0198019802,false,,,7,22,4,19,0.5,0.5,6.8,13.4,0.3
m1=7_m2=4_p=0.3_c1=6.8_c2=13.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.96729067,4.385261623,true,0.7978193782,0.0256841082,20.38571429,21,18.57142857,0.9333333333,0.9714285714,0.01470588235,false,,,7,22,4,19,0.5,0.5,6.8,13.5,0.3
m1=7_m2=4_p=0.3_c1=6.8_c2=13.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.94704694,4.385662668,true,0.7964697959,0.02571084451,20.59047619,21,18.71428571,0.9333333333,0.980952381,0.009708737864,false,,,7,22,4,19,0.5,0.5,6.8,13.6,0.3
m1=7_m2=4_p=0.3_c1=6.8_c2=13.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.92680696,4.386064473,true,0.7951204639,0.02573763157,20.7952381,21,18.85714286,0.9333333333,0.9904761905,0.004807692308,false,,,7,22,4,19,0.5,0.5,6.8,13.7,0.3
m1=7_m2=4_p=0.3_c1=6.9_c2=13.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.98472998,4.366126378,true,0.8656486653,0.02440842523,20.5015873,21.33333333,18.42857143,0.9555555556,0.9619047619,0.0198019802,false,,,7,22,4,19,0.5,0.5,6.9,13.4,0.3
m1=7_m2=4_p=0.3_c1=6.9_c2=13.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.9711213,4.36636977,true,0.8647414203,0.02442465132,20.70952381,21.33333333,18.57142857,0.9555555556,0.9714285714,0.01470588235,false,,,7,22,4,19,0.5,0.5,6.9,13.5,0.3
m1=7_m2=4_p=0.3_c1=6.9_c2=13.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.9575141,4.366613459,true,0.8638342735,0.02444089724,20.91746032,21.33333333,18.71428571,0.9555555556,0.980952381,0.009708737864,false,,,7,22,4,19,0.5,0.5,6.9,13.6,0.3
m1=7_m2=4_p=0.3_c1=6.9_c2=13.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.94390838,4.366857445,true,0.8629272252,0.02445716302,21.12539683,21.33333333,18.85714286,0.9555555556,0.9904761905,0.004807692308,false,,,7,22,4,19,0.5,0.5,6.9,13.7,0.3
m1=7_m2=4_p=0.3_c1=7.0_c2=13.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.98916175,4.349013149,true,0.9326107831,0.02326754323,20.82222222,21.66666667,18.42857143,0.9777777778,0.9619047619,0.0198019802,false,,,7,22,4,19,0.5,0.5,7.0,13.4,0.3
m1=7_m2=4_p=0.3_c1=7.0_c2=13.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.98230857,4.349124489,true,0.9321539045,0.02327496593,21.03333333,21.66666667,18.57142857,0.9777777778,0.9714285714,0.01470588235,false,,,7,22,4,19,0.5,0.5,7.0,13.5,0.3
m1=7_m2=4_p=0.3_c1=7.0_c2=13.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.97545572,4.349235895,true,0.9316970477,0.02328239301,21.24444444,21.66666667,18.71428571,0.9777777778,0.980952381,0.009708737864,false,,,7,22,4,19,0.5,0.5,7.0,13.6,0.3
m1=7_m2=4_p=0.3_c1=7.0_c2=13.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.96860319,4.349347367,true,0.9312402127,0.02328982447,21.45555556,21.66666667,18.85714286,0.9777777778,0.9904761905,0.004807692308,false,,,7,22,4,19,0.5,0.5,7.0,13.7,0.3
m1=7_m2=4_p=0.4_c1=8.9_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.28399639,4.379094287,true,0.8189330924,0.02527295245,20.04444444,21,18.33333333,0.9333333333,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,8.9,11.5,0.4
m1=7_m2=4_p=0.4_c1=8.9_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.26368731,4.379483842,true,0.8175791543,0.02529892282,20.28333333,21,18.5,0.9333333333,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,8.9,11.6,0.4
m1=7_m2=4_p=0.4_c1=8.9_c2=11.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.24338184,4.37987413,true,0.8162254559,0.025324942,20.52222222,21,18.66666667,0.9333333333,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,8.9,11.7,0.4
m1=7_m2=4_p=0.4_c1=8.9_c2=11.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.22307997,4.380265152,true,0.8148719979,0.02535101013,20.76111111,21,18.83333333,0.9333333333,0.9888888889,0.005617977528,false,,,7,22,4,19,0.5,0.5,8.9,11.8,0.4
m1=7_m2=4_p=0.4_c1=9.0_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.95853605,4.366595145,true,0.8639024034,0.02443967637,20.28333333,21.25,18.33333333,0.95,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,9.0,11.5,0.4
m1=7_m2=4_p=0.4_c1=9.0_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.94322399,4.366869727,true,0.8628815991,0.02445798179,20.525,21.25,18.5,0.95,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,9.0,11.6,0.4
m1=7_m2=4_p=0.4_c1=9.0_c2=11.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.92791379,4.367144686,true,0.8618609191,0.02447631242,20.76666667,21.25,18.66666667,0.95,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,9.0,11.7,0.4
m1=7_m2=4_p=0.4_c1=9.0_c2=11.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.91260546,4.367420025,true,0.8608403637,0.02449466831,21.00833333,21.25,18.83333333,0.95,0.9888888889,0.005617977528,false,,,7,22,4,19,0.5,0.5,9.0,11.8,0.4
m1=7_m2=4_p=0.4_c1=9.1_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.63621323,4.354841235,true,0.909080882,0.02365608232,20.52222222,21.5,18.33333333,0.9666666667,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,9.1,11.5,0.4
m1=7_m2=4_p=0.4_c1=9.1_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.6259559,4.355013522,true,0.9083970597,0.02366756811,20.76666667,21.5,18.5,0.9666666667,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,9.1,11.6,0.4
m1=7_m2=4_p=0.4_c1=9.1_c2=11.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.61569933,4.355185963,true,0.9077132885,0.0236790642,21.01111111,21.5,18.66666667,0.9666666667,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,9.1,11.7,0.4
m1=7_m2=4_p=0.4_c1=9.1_c2=11.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.60544353,4.355358559,true,0.9070295684,0.0236905706,21.25555556,21.5,18.83333333,0.9666666667,0.9888888889,0.005617977528,false,,,7,22,4,19,0.5,0.5,9.1,11.8,0.4
m1=7_m2=4_p=0.4_c1=9.2_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.31677686,4.343772137,true,0.9544517906,0.02291814246,20.76111111,21.75,18.33333333,0.9833333333,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,9.2,11.5,0.4
m1=7_m2=4_p=0.4_c1=9.2_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.31162545,4.343853328,true,0.9541083636,0.02292355519,21.00833333,21.75,18.5,0.9833333333,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,9.2,11.6,0.4
m1=7_m2=4_p=0.4_c1=9.2_c2=11.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.30647423,4.343934555,true,0.9537649485,0.0229289703,21.25555556,21.75,18.66666667,0.9833333333,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,9.2,11.7,0.4
m1=7_m2=4_p=0.4_c1=9.2_c2=11.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.30132318,4.344015817,true,0.9534215451,0.02293438779,21.50277778,21.75,18.83333333,0.9833333333,0.9888888889,0.005617977528,false,,,7,22,4,19,0.5,0.5,9.2,11.8,0.4
m1=7_m2=4_p=0.5_c1=11.1_c2=9.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.06240603,4.364743308,true,0.8708270683,0.02431622055,20.04266667,21.2,18.2,0.9466666667,0.9466666667,0.02816901408,false,,,7,22,4,19,0.5,0.5,11.1,9.6,0.5
m1=7_m2=4_p=0.5_c1=11.1_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.0460539,4.365033599,true,0.8697369265,0.02433557327,20.332,21.2,18.4,0.9466666667,0.96,0.02083333333,false,,,7,22,4,19,0.5,0.5,11.1,9.7,0.5
m1=7_m2=4_p=0.5_c1=11.1_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.02970386,4.365324315,true,0.8686469239,0.02435495434,20.62133333,21.2,18.6,0.9466666667,0.9733333333,0.01369863014,false,,,7,22,4,19,0.5,0.5,11.1,9.8,0.5
m1=7_m2=4_p=0.5_c1=11.1_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.01335591,4.365615457,true,0.8675570608,0.02437436381,20.91066667,21.2,18.8,0.9466666667,0.9866666667,0.006756756757,false,,,7,22,4,19,0.5,0.5,11.1,9.9,0.5
m1=7_m2=4_p=0.5_c1=11.2_c2=9.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.5448191,4.356382251,true,0.9029879403,0.02375881672,20.232,21.4,18.2,0.96,0.9466666667,0.02816901408,false,,,7,22,4,19,0.5,0.5,11.2,9.6,0.5
m1=7_m2=4_p=0.5_c1=11.2_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.53251435,4.356590747,true,0.9021676234,0.02377271645,20.524,21.4,18.4,0.96,0.96,0.02083333333,false,,,7,22,4,19,0.5,0.5,11.2,9.7,0.5
m1=7_m2=4_p=0.5_c1=11.2_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.52021071,4.356799468,true,0.9013473806,0.02378663121,20.816,21.4,18.6,0.96,0.9733333333,0.01369863014,false,,,7,22,4,19,0.5,0.5,11.2,9.8,0.5
m1=7_m2=4_p=0.5_c1=11.2_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.50790818,4.357008415,true,0.900527212,0.02380056099,21.108,21.4,18.8,0.96,0.9866666667,0.006756756757,false,,,7,22,4,19,0.5,0.5,11.2,9.9,0.5
m1=7_m2=4_p=0.5_c1=11.3_c2=9.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.02860731,4.348373673,true,0.9352404875,0.02322491152,20.42133333,21.6,18.2,0.9733333333,0.9466666667,0.02816901408,false,,,7,22,4,19,0.5,0.5,11.3,9.6,0.5
m1=7_m2=4_p=0.5_c1=11.3_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.02037854,4.348506881,true,0.9346919028,0.02323379205,20.716,21.6,18.4,0.9733333333,0.96,0.02083333333,false,,,7,22,4,19,0.5,0.5,11.3,9.7,0.5
m1=7_m2=4_p=0.5_c1=11.3_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.01215024,4.348640183,true,0.9341433494,0.02324267888,21.01066667,21.6,18.6,0.9733333333,0.9733333333,0.01369863014,false,,,7,22,4,19,0.5,0.5,11.3,9.8,0.5
m1=7_m2=4_p=0.5_c1=11.3_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.00392241,4.34877358,true,0.9335948271,0.02325157199,21.30533333,21.6,18.8,0.9733333333,0.9866666667,0.006756756757,false,,,7,22,4,19,0.5,0.5,11.3,9.9,0.5
m1=7_m2=4_p=0.5_c1=11.4_c2=9.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.513692,4.340697053,true,0.9675794666,0.0227131369,20.61066667,21.8,18.2,0.9866666667,0.9466666667,0.02816901408,false,,,7,22,4,19,0.5,0.5,11.4,9.6,0.5
m1=7_m2=4_p=0.5_c1=11.4_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.50956552,4.340760929,true,0.9673043677,0.02271739529,20.908,21.8,18.4,0.9866666667,0.96,0.02083333333,false,,,7,22,4,19,0.5,0.5,11.4,9.7,0.5
m1=7_m2=4_p=0.5_c1=11.4_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.50543914,4.340824828,true,0.9670292761,0.02272165517,21.20533333,21.8,18.6,0.9866666667,0.9733333333,0.01369863014,false,,,7,22,4,19,0.5,0.5,11.4,9.8,0.5
m1=7_m2=4_p=0.5_c1=11.4_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.50131288,4.340888748,true,0.9667541919,0.02272591653,21.50266667,21.8,18.8,0.9866666667,0.9866666667,0.006756756757,false,,,7,22,4,19,0.5,0.5,11.4,9.9,0.5
m1=7_m2=4_p=0.6_c1=13.3_c2=7.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.58401604,4.355719707,true,0.9056010694,0.02371464711,19.87777778,21.33333333,18,0.9555555556,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,13.3,7.7,0.6
m1=7_m2=4_p=0.6_c1=13.3_c2=7.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.5703355,4.355950668,true,0.9046890336,0.02373004454,20.24166667,21.33333333,18.25,0.9555555556,0.95,0.02631578947,false,,,7,22,4,19,0.5,0.5,13.3,7.8,0.6
m1=7_m2=4_p=0.6_c1=13.3_c2=7.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.55665633,4.356181907,true,0.9037770885,0.02374546045,20.60555556,21.33333333,18.5,0.9555555556,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,13.3,7.9,0.6
m1=7_m2=4_p=0.6_c1=13.3_c2=8.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.54297851,4.356413423,true,0.9028652343,0.02376089486,20.96944444,21.33333333,18.75,0.9555555556,0.9833333333,0.008474576271,false,,,7,22,4,19,0.5,0.5,13.3,8.0,0.6
m1=7_m2=4_p=0.6_c1=13.4_c2=7.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.93709152,4.349860894,true,0.9291394347,0.02332405959,20.03333333,21.5,18,0.9666666667,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,13.4,7.7,0.6
m1=7_m2=4_p=0.6_c1=13.4_c2=7.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.92680871,4.350028793,true,0.9284539143,0.02333525289,20.4,21.5,18.25,0.9666666667,0.95,0.02631578947,false,,,7,22,4,19,0.5,0.5,13.4,7.8,0.6
m1=7_m2=4_p=0.6_c1=13.4_c2=7.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.91652664,4.350196842,true,0.9277684429,0.02334645614,20.76666667,21.5,18.5,0.9666666667,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,13.4,7.9,0.6
m1=7_m2=4_p=0.6_c1=13.4_c2=8.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.90624531,4.35036504,true,0.9270830207,0.02335766935,21.13333333,21.5,18.75,0.9666666667,0.9833333333,0.008474576271,false,,,7,22,4,19,0.5,0.5,13.4,8.0,0.6
m1=7_m2=4_p=0.6_c1=13.5_c2=7.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.2907981,4.344181978,true,0.9527198733,0.02294546522,20.18888889,21.66666667,18,0.9777777778,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,13.5,7.7,0.6
m1=7_m2=4_p=0.6_c1=13.5_c2=7.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.28392856,4.344290516,true,0.9522619038,0.02295270106,20.55833333,21.66666667,18.25,0.9777777778,0.95,0.02631578947,false,,,7,22,4,19,0.5,0.5,13.5,7.8,0.6
m1=7_m2=4_p=0.6_c1=13.5_c2=7.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.27705933,4.344399117,true,0.9518039551,0.02295994112,20.92777778,21.66666667,18.5,0.9777777778,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,13.5,7.9,0.6
m1=7_m2=4_p=0.6_c1=13.5_c2=8.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.27019041,4.344507781,true,0.9513460275,0.02296718543,21.29722222,21.66666667,18.75,0.9777777778,0.9833333333,0.008474576271,false,,,7,22,4,19,0.5,0.5,13.5,8.0,0.6
m1=7_m2=4_p=0.6_c1=13.6_c2=7.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.6451093,4.338675231,true,0.9763406198,0.02257834871,20.34444444,21.83333333,18,0.9888888889,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,13.6,7.7,0.6
m1=7_m2=4_p=0.6_c1=13.6_c2=7.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.64166764,4.338727874,true,0.9761111759,0.02258185825,20.71666667,21.83333333,18.25,0.9888888889,0.95,0.02631578947,false,,,7,22,4,19,0.5,0.5,13.6,7.8,0.6
m1=7_m2=4_p=0.6_c1=13.6_c2=7.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.63822606,4.338780532,true,0.975881737,0.0225853688,21.08888889,21.83333333,18.5,0.9888888889,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,13.6,7.9,0.6
m1=7_m2=4_p=0.6_c1=13.6_c2=8.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.63478455,4.338833205,true,0.9756523032,0.02258888036,21.46111111,21.83333333,18.75,0.9888888889,0.9833333333,0.008474576271,false,,,7,22,4,19,0.5,0.5,13.6,8.0,0.6
m1=7_m2=4_p=0.7_c1=15.5_c2=5.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.95781607,4.349522988,true,0.9305210716,0.02330153256,19.47936508,21.42857143,17.66666667,0.9619047619,0.9111111111,0.0487804878,false,,,7,22,4,19,0.5,0.5,15.5,5.8,0.7
m1=7_m2=4_p=0.7_c1=15.5_c2=5.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.94605872,4.349714607,true,0.9297372481,0.02331430714,19.96666667,21.42857143,18,0.9619047619,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,15.5,5.9,0.7
m1=7_m2=4_p=0.7_c1=15.5_c2=6.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.93430232,4.34990642,true,0.9289534883,0.02332709469,20.45396825,21.42857143,18.33333333,0.9619047619,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,15.5,6.0,0.7
m1=7_m2=4_p=0.7_c1=15.5_c2=6.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.92254689,4.350098429,true,0.9281697924,0.02333989524,20.94126984,21.42857143,18.66666667,0.9619047619,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,15.5,6.1,0.7
m1=7_m2=4_p=0.7_c1=15.6_c2=5.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.21794591,4.345336526,true,0.9478630607,0.02302243509,19.60952381,21.57142857,17.66666667,0.9714285714,0.9111111111,0.0487804878,false,,,7,22,4,19,0.5,0.5,15.6,5.8,0.7
m1=7_m2=4_p=0.7_c1=15.6_c2=5.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.20911511,4.345477002,true,0.9472743409,0.02303180012,20.1,21.57142857,18,0.9714285714,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,15.6,5.9,0.7
m1=7_m2=4_p=0.7_c1=15.6_c2=6.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.20028484,4.345617583,true,0.9466856559,0.02304117221,20.59047619,21.57142857,18.33333333,0.9714285714,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,15.6,6.0,0.7
m1=7_m2=4_p=0.7_c1=15.6_c2=6.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.19145509,4.345758271,true,0.9460970059,0.02305055138,21.08095238,21.57142857,18.66666667,0.9714285714,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,15.6,6.1,0.7
m1=7_m2=4_p=0.7_c1=15.7_c2=5.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.47835899,4.341244767,true,0.9652239327,0.02274965116,19.73968254,21.71428571,17.66666667,0.980952381,0.9111111111,0.0487804878,false,,,7,22,4,19,0.5,0.5,15.7,5.8,0.7
m1=7_m2=4_p=0.7_c1=15.7_c2=5.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.47246351,4.341336327,true,0.964830901,0.02275575516,20.23333333,21.71428571,18,0.980952381,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,15.7,5.9,0.7
m1=7_m2=4_p=0.7_c1=15.7_c2=6.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.46656827,4.341427933,true,0.9644378844,0.02276186221,20.72698413,21.71428571,18.33333333,0.980952381,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,15.7,6.0,0.7
m1=7_m2=4_p=0.7_c1=15.7_c2=6.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.46067324,4.341519584,true,0.9640448828,0.0227679723,21.22063492,21.71428571,18.66666667,0.980952381,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,15.7,6.1,0.7
m1=7_m2=4_p=0.7_c1=15.8_c2=5.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.73904651,4.337244674,true,0.9826031004,0.0224829783,19.86984127,21.85714286,17.66666667,0.9904761905,0.9111111111,0.0487804878,false,,,7,22,4,19,0.5,0.5,15.8,5.8,0.7
m1=7_m2=4_p=0.7_c1=15.8_c2=5.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.73609475,4.337289442,true,0.9824063166,0.02248596283,20.36666667,21.85714286,18,0.9904761905,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,15.8,5.9,0.7
m1=7_m2=4_p=0.7_c1=15.8_c2=6.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.73314305,4.337334221,true,0.9822095364,0.0224889481,20.86349206,21.85714286,18.33333333,0.9904761905,0.9555555556,0.02325581395,false,,,7,22,4,19,0.5,0.5,15.8,6.0,0.7
m1=7_m2=4_p=0.7_c1=15.8_c2=6.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.7301914,4.337379012,true,0.9820127598,0.0224919341,21.36031746,21.85714286,18.66666667,0.9904761905,0.9777777778,0.01136363636,false,,,7,22,4,19,0.5,0.5,15.8,6.1,0.7
m1=7_m2=4_p=0.8_c1=17.7_c2=3.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.23880328,4.345005192,true,0.9492535518,0.02300034614,18.56666667,21.5,17,0.9666666667,0.8666666667,0.07692307692,false,,,7,22,4,19,0.5,0.5,17.7,3.9,0.8
m1=7_m2=4_p=0.8_c1=17.7_c2=4.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.22849592,4.345168852,true,0.9485663946,0.02301125682,19.3,21.5,17.5,0.9666666667,0.9,0.05555555556,false,,,7,22,4,19,0.5,0.5,17.7,4.0,0.8
m1=7_m2=4_p=0.8_c1=17.7_c2=4.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.21818927,4.345332657,true,0.9478792846,0.02302217712,20.03333333,21.5,18,0.9666666667,0.9333333333,0.03571428571,false,,,7,22,4,19,0.5,0.5,17.7,4.1,0.8
m1=7_m2=4_p=0.8_c1=17.7_c2=4.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.20788333,4.345496605,true,0.9471922219,0.02303310703,20.76666667,21.5,18.5,0.9666666667,0.9666666667,0.01724137931,false,,,7,22,4,19,0.5,0.5,17.7,4.2,0.8
m1=7_m2=4_p=0.8_c1=17.8_c2=3.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.4289351,4.342013872,true,0.9619290067,0.02280092479,18.675,21.625,17,0.975,0.8666666667,0.07692307692,false,,,7,22,4,19,0.5,0.5,17.8,3.9,0.8
